44 Jan 06, 2018 6.77 9.9 6.6 9.8 30465900.0 0.0
45 Jan 07, 2018 9.75 14.69 9.32 14.03 66197200.0 0.0
46 Jan 08, 2018 13.75 13.75 10.15 13.52 43579100.0 0.0
47 Jan 09, 2018 13.6 16.64 12.86 16.24 40054300.0 0.0
48 Jan 10, 2018 16.26 16.28 12.29 14.24 38735100.0 0.0
49 Jan 11, 2018 14.58 14.67 10.99 12.25 34004200.0 0.0
50 Jan 12, 2018 12.38 13.27 11.22 12.89 34216700.0 0.0
51 Jan 13, 2018 12.78 13.11 11.3 12.5 34867600.0 453738000.0
52 Jan 14, 2018 12.53 12.65 9.83 11.54 30612100.0 445135000.0
53 Jan 15, 2018 11.52 11.82 10.28 10.73 31270000.0 408992000.0
54 Jan 16, 2018 10.68 10.68 6.5 8.11 29455400.0 379197000.0
55 Jan 17, 2018 8.12 8.67 5.63 8.17 25107900.0 288179000.0
56 Jan 18, 2018 8.28 9.37 7.37 8.95 23002100.0 293884000.0
57 Jan 19, 2018 8.89 9.12 7.47 8.41 18686600.0 315485000.0
58 Jan 20, 2018 8.41 12.76 8.41 12.52 17322300.0 298765000.0
59 Jan 21, 2018 12.53 12.53 9.39 10.32 17997600.0 445151000.0
60 Jan 22, 2018 10.38 10.81 8.72 9.64 24012500.0 368591000.0
61 Jan 23, 2018 9.66 10.15 8.44 9.46 20834800.0 342790000.0
62 Jan 24, 2018 9.51 10.88 9.12 10.16 27519800.0 337757000.0
63 Jan 25, 2018 10.33 11.07 10.01 10.61 26709600.0 366743000.0
64 Jan 26, 2018 10.55 11.68 10.1 11.36 31024900.0 374775000.0
65 Jan 27, 2018 11.35 11.95 10.92 11.77 26194600.0 403112000.0
66 Jan 28, 2018 11.8 12.87 11.36 12.72 29816600.0 419114000.0
67 Jan 29, 2018 12.73 13.4 11.9 13.36 33887700.0 452233000.0
68 Jan 30, 2018 13.39 13.41 10.45 11.57 26694000.0 475349000.0
69 Jan 31, 2018 11.55 11.88 10.42 11.26 27971900.0 410176000.0
70 Feb 01, 2018 11.3 11.71 8.7 10.01 20021100.0 401266000.0
71 Feb 02, 2018 9.99 9.99 6.9 9.11 14111700.0 354610000.0
72 Feb 03, 2018 9.14 9.97 8.23 9.53 16576800.0 324541000.0
73 Feb 04, 2018 9.53 9.71 7.58 8.09 17053800.0 338244000.0
74 Feb 05, 2018 8.01 8.17 5.49 6.07 14996000.0 284271000.0
75 Feb 06, 2018 6.04 8.36 4.75 8.03 17735400.0 214406000.0
76 Feb 07, 2018 7.97 8.54 6.83 7.17 16844600.0 283123000.0
77 Feb 08, 2018 7.2 8.15 7.2 7.8 7603820.0 255457000.0
78 Feb 09, 2018 7.81 8.88 7.46 8.79 8132480.0 277236000.0
79 Feb 10, 2018 8.77 9.88 8.09 8.43 7803680.0 311230000.0
80 Feb 11, 2018 8.43 8.6 7.28 7.97 6111070.0 299395000.0
81 Feb 12, 2018 8.01 9.03 8.01 8.61 10112200.0 284415000.0
82 Feb 13, 2018 8.63 8.63 7.99 8.02 7953730.0 306376000.0
83 Feb 14, 2018 8.02 8.97 8.02 8.92 9340850.0 284564000.0
84 Feb 15, 2018 8.95 9.33 8.69 9.25 9306720.0 317582000.0
85 Feb 16, 2018 9.2 9.37 8.87 9.24 7908390.0 326652000.0
86 Feb 17, 2018 9.26 9.7 9.16 9.63 9999020.0 328815000.0
87 Feb 18, 2018 9.66 9.68 8.77 8.79 8856730.0 343059000.0
88 Feb 19, 2018 8.74 10.22 8.66 9.65 14044500.0 310420000.0
89 Feb 20, 2018 9.73 9.85 8.76 8.81 9894190.0 345394000.0
90 Feb 21, 2018 8.79 8.93 8.05 8.31 8372740.0 312044000.0
91 Feb 22, 2018 8.31 8.66 7.65 7.78 7357000.0 294900000.0
92 Feb 23, 2018 7.77 8.37 7.57 8.18 7735880.0 275849000.0
93 Feb 24, 2018 8.16 8.42 7.65 7.89 6797450.0 289640000.0
94 Feb 25, 2018 7.89 7.9 7.44 7.6 6952650.0 280215000.0
95 Feb 26, 2018 7.62 8.73 7.49 8.52 9547460.0 270548000.0
96 Feb 27, 2018 8.54 8.85 8.33 8.6 9223900.0 303103000.0
97 Feb 28, 2018 8.63 8.78 8.15 8.16 7080960.0 306338000.0
98 Mar 01, 2018 8.17 8.5 8.08 8.44 7480770.0 289987000.0
99 Mar 02, 2018 8.42 8.46 7.9 8.04 7114150.0 299071000.0
100 Mar 03, 2018 8.04 8.16 7.82 7.85 6660700.0 285569000.0
101 Mar 04, 2018 7.84 8.07 7.71 8.06 6486680.0 278380000.0
102 Mar 05, 2018 8.03 8.06 7.89 7.92 6728760.0 285113000.0
103 Mar 06, 2018 7.91 7.91 6.85 7.07 7998320.0 280927000.0
104 Mar 07, 2018 7.02 7.12 6.04 6.42 6587540.0 249307000.0
105 Mar 08, 2018 6.4 6.61 5.74 5.85 6536680.0 227069000.0
106 Mar 09, 2018 5.84 5.92 5.25 5.91 7059530.0 207399000.0
107 Mar 10, 2018 5.91 6.62 5.77 5.77 6834320.0 209756000.0
108 Mar 11, 2018 5.75 6.42 5.6 6.28 5371070.0 204251000.0
109 Mar 12, 2018 6.27 6.52 5.92 6.07 22974400.0 222474000.0
110 Mar 13, 2018 6.04 6.3 5.88 6.08 8086130.0 214610000.0
111 Mar 14, 2018 6.08 6.18 5.3 5.5 7683750.0 215933000.0
112 Mar 15, 2018 5.5 5.5 5.1 5.15 8470930.0 195292000.0
113 Mar 16, 2018 5.14 5.3 4.94 5.18 7289760.0 182645000.0
114 Mar 17, 2018 5.16 5.43 4.7 4.82 6892330.0 183257000.0
115 Mar 18, 2018 4.81 4.81 3.65 4.46 8669350.0 170737000.0
116 Mar 19, 2018 4.43 5.05 4.32 5.02 7191900.0 157398000.0
117 Mar 20, 2018 5.02 5.41 4.82 5.37 8300320.0 178221000.0
118 Mar 21, 2018 5.39 6.28 5.39 5.96 9373150.0 191498000.0
119 Mar 22, 2018 5.96 6.45 5.35 6.13 9282230.0 211737000.0
120 Mar 23, 2018 6.13 6.15 5.7 6.12 8663740.0 217608000.0
121 Mar 24, 2018 6.16 7.02 6.11 6.51 10120700.0 218855000.0
122 Mar 25, 2018 6.45 6.69 6.18 6.42 8618310.0 229060000.0
123 Mar 26, 2018 6.43 6.74 5.38 6.64 12951600.0 228162000.0
124 Mar 27, 2018 6.62 6.62 5.85 6.11 8752780.0 235174000.0
