43 Jan 15, 2018 3.71 3.85 3.19 3.29 8476080.0 885848000.0
44 Jan 16, 2018 3.26 3.29 2.16 2.86 9082720.0 777894000.0
45 Jan 17, 2018 2.82 3.43 2.06 3.23 7666870.0 673062000.0
46 Jan 18, 2018 3.27 3.65 2.96 3.04 6580280.0 780585000.0
47 Jan 19, 2018 3.03 3.18 2.79 3.0 4365230.0 721894000.0
48 Jan 20, 2018 3.02 3.12 2.86 3.08 5276380.0 719294000.0
49 Jan 21, 2018 3.1 3.19 2.58 2.67 3738050.0 740128000.0
50 Jan 22, 2018 2.7 2.88 2.23 2.55 3921250.0 644228000.0
51 Jan 23, 2018 2.54 2.57 2.15 2.43 3391630.0 606516000.0
52 Jan 24, 2018 2.43 2.49 2.28 2.41 4067940.0 580398000.0
53 Jan 25, 2018 2.44 2.57 2.17 2.22 4509670.0 581776000.0
54 Jan 26, 2018 2.23 2.34 2.04 2.29 3836800.0 531037000.0
55 Jan 27, 2018 2.28 3.1 2.27 2.95 6334040.0 543623000.0
56 Jan 28, 2018 2.9 2.98 2.68 2.85 5412030.0 690504000.0
57 Jan 29, 2018 2.81 2.83 2.33 2.57 5241770.0 671017000.0
58 Jan 30, 2018 2.58 2.58 2.02 2.21 4674080.0 615572000.0
59 Jan 31, 2018 2.2 2.41 2.08 2.23 3516870.0 524907000.0
60 Feb 01, 2018 2.24 2.35 1.73 1.97 3899860.0 533771000.0
61 Feb 02, 2018 1.97 1.97 1.16 1.86 6316130.0 469308000.0
62 Feb 03, 2018 1.88 2.17 1.64 2.01 3883380.0 448793000.0
63 Feb 04, 2018 2.01 2.01 1.42 1.61 2900980.0 479341000.0
64 Feb 05, 2018 1.59 1.62 1.03 1.28 3969650.0 379034000.0
65 Feb 06, 2018 1.28 1.75 0.91 1.6 5385540.0 305306000.0
66 Feb 07, 2018 1.59 1.75 1.32 1.44 3328500.0 379940000.0
67 Feb 08, 2018 1.42 1.66 1.42 1.51 2263900.0 338803000.0
68 Feb 09, 2018 1.52 1.68 1.41 1.59 2347860.0 362893000.0
69 Feb 10, 2018 1.59 1.79 1.35 1.45 3225700.0 378923000.0
70 Feb 11, 2018 1.45 1.5 1.25 1.35 2401000.0 345241000.0
71 Feb 12, 2018 1.38 1.71 1.37 1.68 3299450.0 329377000.0
72 Feb 13, 2018 1.66 1.69 1.44 1.54 2674410.0 394690000.0
73 Feb 14, 2018 1.52 2.02 1.52 1.99 4000780.0 363621000.0
74 Feb 15, 2018 2.04 2.06 1.84 1.94 3406740.0 486892000.0
75 Feb 16, 2018 1.93 2.02 1.69 1.89 3665130.0 460111000.0
76 Feb 17, 2018 1.89 2.05 1.83 2.01 2359780.0 450548000.0
77 Feb 18, 2018 1.99 2.01 1.78 1.81 2108840.0 475329000.0
78 Feb 19, 2018 1.81 1.91 1.79 1.85 2375640.0 432599000.0
79 Feb 20, 2018 1.84 1.88 1.52 1.54 4563910.0 440093000.0
80 Feb 21, 2018 1.54 1.65 1.38 1.45 2865930.0 368054000.0
81 Feb 22, 2018 1.46 1.48 1.24 1.3 2666600.0 347076000.0
82 Feb 23, 2018 1.3 1.52 1.25 1.46 2164630.0 309807000.0
83 Feb 24, 2018 1.47 1.53 1.32 1.35 1697040.0 349586000.0
84 Feb 25, 2018 1.34 1.41 1.29 1.39 1758350.0 319713000.0
85 Feb 26, 2018 1.39 1.44 1.34 1.42 1412640.0 330513000.0
86 Feb 27, 2018 1.42 1.48 1.34 1.34 2136860.0 338732000.0
87 Feb 28, 2018 1.34 1.38 1.2 1.2 2242620.0 320681000.0
88 Mar 01, 2018 1.2 1.45 1.2 1.42 2228770.0 287013000.0
89 Mar 02, 2018 1.41 1.51 1.36 1.5 2508080.0 335803000.0
90 Mar 03, 2018 1.5 1.56 1.46 1.48 1918710.0 358768000.0
91 Mar 04, 2018 1.48 1.69 1.44 1.68 2668780.0 353500000.0
92 Mar 05, 2018 1.67 1.76 1.61 1.71 2791180.0 398909000.0
93 Mar 06, 2018 1.7 1.7 1.35 1.47 2901820.0 405712000.0
94 Mar 07, 2018 1.47 1.5 1.17 1.26 2077980.0 349786000.0
95 Mar 08, 2018 1.26 1.31 1.09 1.12 2697660.0 299851000.0
96 Mar 09, 2018 1.11 1.18 0.93 1.17 3506950.0 265722000.0
97 Mar 10, 2018 1.17 1.2 1.03 1.05 1488370.0 280128000.0
98 Mar 11, 2018 1.05 1.17 1.02 1.13 1011800.0 250542000.0
99 Mar 12, 2018 1.13 1.18 1.03 1.06 1044710.0 269367000.0
100 Mar 13, 2018 1.07 1.12 1.01 1.05 1168520.0 254226000.0
101 Mar 14, 2018 1.04 1.09 0.84 0.87 1612680.0 248952000.0
102 Mar 15, 2018 0.88 0.91 0.77 0.79 1858710.0 209045000.0
103 Mar 16, 2018 0.79 0.85 0.77 0.82 980523.0 188425000.0
104 Mar 17, 2018 0.82 0.82 0.65 0.66 1475180.0 195098000.0
105 Mar 18, 2018 0.66 0.79 0.51 0.78 2369700.0 157619000.0
106 Mar 19, 2018 0.77 0.94 0.69 0.92 2562030.0 184368000.0
107 Mar 20, 2018 0.92 0.95 0.82 0.93 1498040.0 220463000.0
108 Mar 21, 2018 0.93 1.0 0.89 0.93 1525450.0 222244000.0
109 Mar 22, 2018 0.93 0.96 0.82 0.87 1155330.0 220974000.0
110 Mar 23, 2018 0.88 0.9 0.76 0.88 1405460.0 210862000.0
111 Mar 24, 2018 0.9 0.92 0.86 0.87 1164050.0 213597000.0
112 Mar 25, 2018 0.86 0.9 0.84 0.87 752165.0 206074000.0
113 Mar 26, 2018 0.87 0.87 0.74 0.81 1362520.0 208392000.0
114 Mar 27, 2018 0.81 0.82 0.72 0.74 1059830.0 194402000.0
