['modex', '15 Sep 2018', '25 Sep 2018', 10.0, 59.0, '15 Sep 2018', '25 Sep 2018', 10.0, 59.0, '15 Sep 2018', '25 Sep 2018', 10.0, 59.0, '15 Sep 2018', '25 Sep 2018', 10.0, 59.0, 'gibraltar', 'N/A', 'gibraltar', 'gibraltar', 'N/A', 'N/A', 'blockchaininfrastructure', 14, 'N/A', 6, 15, 7, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 10577100.0, 10577066.0, 'N/A', 'N/A', 'N/A', 'N/A', 0.8, 'N/A', 0.8, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0, 6833, 3.1, 310.0, 'Medium', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['arround', '15 Sep 2018', '15 Nov 2018', 61.0, 8.0, '15 Sep 2018', '16 Nov 2018', 62.0, 7.0, '15 Sep 2018', '15 Nov 2018', 61.0, 8.0, '15 Sep 2018', '15 Nov 2018', 61.0, 8.0, 'belize', 'N/A', 'belize', 'belize', 'N/A', 'N/A', 'marketing&advertising', 13, 'N/A', 9, 9, 9, 13, 30000000.0, 'N/A', 'N/A', 30000000.0, 30000000.0, 'N/A', 30000000.0, 30000000.0, 30000000.0, 1.0, 'N/A', 'N/A', 0.035, 'N/A', 0.035, 'N/A', 0.035, 5241, 'N/A', 5241, 0, 4338, 1.3, 113.0, 'Medium', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['tradeone', '15 Sep 2018', '15 Nov 2018', 61.0, 8.0, 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '15 Nov 2018', 61.0, 8.0, 'N/A', 'N/A', 'N/A', 'N/A', 'uk', 'N/A', 'N/A', 'uk', 'N/A', 'N/A', 'trading', 11, 'N/A', 'N/A', 7, 6, 16, 'N/A', 'N/A', 'N/A', 'N/A', 35000000.0, 'N/A', 35000000.0, 50000000.0, 35000000.0, 'N/A', 'N/A', 'N/A', 0.1, 'N/A', 'N/A', 0.1, 0.01, 1261, 'N/A', 1261, 0, 'N/A', 2.0, 149.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['inlock', 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '12 Dec 2018', 88.0, -19.0, '15 Sep 2018', '12 Oct 2018', 27.0, 42.0, '15 Sep 2018', '12 Dec 2018', 88.0, -19.0, 'estonia', 'N/A', 'estonia', 'estonia', 'N/A', 'N/A', 'crowdfunding&lending', 20, 'N/A', 18, 13, 13, 21, 'N/A', 'N/A', 'N/A', 'N/A', 27500000.0, 'N/A', 19360000.0, 27500000.0, 27500000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.01, 'N/A', 0.01, 34472, 'N/A', 34472, 0, 5814, 2.0, 142.0, 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['ezycount', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '15 Oct 2018', 30.0, 39.0, '15 Sep 2018', '15 Oct 2018', 30.0, 39.0, 'switzerland', 'N/A', 'N/A', 'switzerland', 'N/A', 'N/A', 'businessservices&consulting', 13, 'N/A', 'N/A', 9, 9, 18, 'N/A', 'N/A', 'N/A', 'N/A', 20000000.0, 'N/A', 20000000.0, 20000000.0, 20000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.11, 'N/A', 'N/A', 250, 'N/A', 250, 0, 401, 2.0, 112.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['sarf', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '07 Nov 2018', 53.0, 16.0, '05 Sep 2018', '07 Oct 2018', 32.0, 47.0, 'belize', 'N/A', 'N/A', 'belize', 'N/A', 'N/A', 'exchanges&wallets', 10, 'N/A', 'N/A', 8, 7, 12, 'N/A', 'N/A', 'N/A', 'N/A', 10600000.0, 'N/A', 10600000.0, 10600000.0, 10600000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.01, 0.015, 0.015, 9529, 'N/A', 9529, 0, 1677, 2.3, 129.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['nel', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '24 Nov 2018', 70.0, -1.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'financialservices', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 9, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 15000000.0, 'N/A', 15000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.15, 'N/A', 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['wooshcoin', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '15 Oct 2018', 30.0, 39.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'exchanges&wallets', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 100000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.005, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0, 8392, 2.1, 181.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['bixtrim', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '25 Dec 2018', 101.0, -32.0, '15 Sep 2018', '25 Dec 2018', 101.0, -32.0, 'georgia', 'N/A', 'N/A', 'georgia', 'N/A', 'N/A', 'exchanges&wallets', 27, 'N/A', 'N/A', 27, 14, 39, 'N/A', 'N/A', 650000.0, 'N/A', 51000000.0, 'N/A', 51000000.0, 51000000.0, 51000000.0, 'N/A', 'N/A', 0.01, 'N/A', 'N/A', 'N/A', 1.0, 1.0, 11099, 'N/A', 'N/A', 0, 1028, 1.6, 127.0, 'Low', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['humancoin', '15 Sep 2018', '1 Nov 2018', 47.0, 22.0, 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '01 Nov 2018', 47.0, 22.0, '15 Sep 2018', '01 Nov 2018', 47.0, 22.0, 'uk', 'N/A', 'N/A', 'uk', 'N/A', 'N/A', 'commerce&retail', 14, 'N/A', 'N/A', 7, 4, 24, 6607055.0, 'N/A', 'N/A', 6607055.0, 26428220.0, 'N/A', 26000000.0, 26000000.0, 6000000.0, 0.25, 'N/A', 'N/A', 0.01, 'N/A', 0.01, 'N/A', 0.01, 8688, 'N/A', 8688, 0, 13527, 1.4, 145.0, 'VeryHigh', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['extradecoin', '15 Sep 2018', '15 Oct 2018', 30.0, 39.0, '15 Sep 2018', '15 Oct 2018', 30.0, 39.0, '15 Sep 2018', '15 Oct 2018', 30.0, 39.0, '15 Sep 2018', '15 Oct 2018', 30.0, 39.0, 'singapore', 'N/A', 'singapore', 'singapore', 'N/A', 'N/A', 'trading', 17, 'N/A', 6, 17, 6, 25, 1739528.0, 'N/A', 1662491.0, 1739528.0, 10232517.6, 'N/A', 10000000.0, 10000000.0, 1974720.0, 0.17, 'N/A', 0.17, 0.0426, 'N/A', 0.045, 'N/A', 0.1, 'N/A', 'N/A', 11081, 0, 1476, 1.7, 171.0, 'Medium', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['truwho', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '19Oct2018TokenWHOPrice1WHO=0.2USDProductTypePlatformKYCNoWhitepaperView', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '21 Jan 2019', 128.0, -59.0, 'malta', 'N/A', 'N/A', 'malta', 'N/A', 'N/A', 'internet&telecommunications', 14, 'N/A', 'N/A', 8, 10, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 60000000.0, 'N/A', 3000000.0, 60000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.2, 0.2, 0.02, 17171, 'N/A', 17171, 0, 1731, 2.8, 301.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['bgogo', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '16 Sep 2018', 1.0, 68.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'exchange', 'exchanges&wallets', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 7, 'N/A', 3774000.0, 'N/A', 'N/A', 'N/A', 3800000.0, 6500000.0, 'N/A', 2098140.0, 'N/A', 0.99, 'N/A', 'N/A', 0.0032, 'N/A', 'N/A', 'N/A', 'N/A', 844, 'N/A', 0, 'N/A', 'N/A', 'N/A', 'VeryHigh', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['vendicoins', '3 Oct 2018', '22 Nov 2018', 50.0, 1.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '03 Oct 2018', '10 Nov 2018', 38.0, 13.0, 'belize', 'N/A', 'N/A', 'belize', 'N/A', 'N/A', 'marketing&advertising', 7, 'N/A', 'N/A', 3, 5, 6, 2000000.0, 'N/A', 'N/A', 'N/A', 10000000.0, 'N/A', 'N/A', 10000000.0, 'N/A', 0.2, 'N/A', 'N/A', 0.2, 'N/A', 1.25, 0.2, 'N/A', 'N/A', 'N/A', 'N/A', 0, 21508, 1.5, 141.0, 'Medium', 'N/A', 0.6, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['authpaper', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '15 Dec 2018', 91.0, -22.0, '15 Aug 2018', '14 Dec 2018', 121.0, -21.0, 'hong kong', 'N/A', 'N/A', 'hongkong', 'N/A', 'N/A', 'supply&logistics', 2, 'N/A', 'N/A', 'N/A', 4, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 41500000.0, 'N/A', 41500000.0, 41500000.0, 41500000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.8, 0.1, 0.01, 14899, 'N/A', 64, 0, 147, 1.0, 101.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['talentchain', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '15 Sep 2018', '16 Nov 2018', 62.0, 7.0, 'N/A', 'N/A', 'N/A', 'N/A', 'malta', 'N/A', 'N/A', 'malta', 'N/A', 'N/A', 'education', 11, 'N/A', 'N/A', 15, 9, 21, 'N/A', 'N/A', 'N/A', 'N/A', 15000000.0, 'N/A', 15000000.0, 15000000.0, 15000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.1, 'N/A', 'N/A', 7123, 'N/A', 7123, 0, 5574, 1.0, 113.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['safemining', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '14 Sep 2018', '14 Oct 2018', 30.0, 40.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'mining', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1000000.0, 'N/A', 100000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.1, 'N/A', 1.0, 'N/A', 'N/A', 3, 0, 'N/A', 'N/A', 'N/A', 'VeryLow', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['ojooo', '14 Sep 2018', '25 Oct 2018', 41.0, 29.0, 'N/A', 'N/A', 'N/A', 'N/A', '14 Sep 2018', '25 Oct 2018', 41.0, 29.0, '14 Sep 2018', '25 Oct 2018', 41.0, 29.0, 'germany', 'N/A', 'N/A', 'germany', 'N/A', 'N/A', 'marketing&advertising', 16, 'N/A', 'N/A', 5, 18, 'N/A', 7500000.0, 'N/A', 'N/A', 7500000.0, 12096774.2, 'N/A', 7000000.000000001, 12000000.0, 'N/A', 0.62, 'N/A', 'N/A', 0.07, 'N/A', 0.07, 'N/A', 'N/A', 2221, 'N/A', 179, 0, 3963, 29.4, 1421.0, 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['astoria', '14 Sep 2018', '14 Oct 2018', 30.0, 40.0, 'N/A', 'N/A', 'N/A', 'N/A', '14 Sep 2018', '14 Oct 2018', 30.0, 40.0, '14 Sep 2018', '14 Oct 2018', 30.0, 40.0, 'singapore', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'blockchaininfrastructure', 3, 'N/A', 'N/A', 3, 4, 6, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 2520000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.0638, 'N/A', 0.063, 'N/A', 'N/A', 366, 'N/A', 366, 0, 260, 1.0, 51.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['cdrx', 'N/A', 'N/A', 'N/A', 'N/A', '05 Nov 2018', '23 Dec 2018', 48.0, -30.0, '14 Sep 2018', '28 Sep 2018', 14.0, 56.0, '19 Nov 2018', '23 Dec 2018', 34.0, -30.0, 'singapore', 'N/A', 'caymanislands', 'singapore', 'N/A', 'N/A', 'investment', 13, 'N/A', 8, 'N/A', 8, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 100000000.0, 'N/A', 100000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.5, 0.5, 'N/A', 2493, 'N/A', 'N/A', 0, 1191, 1.8, 153.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['dogefather', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '14 Sep 2018', '15 Oct 2018', 31.0, 39.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 755.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.002, 'N/A', 'N/A', 'N/A', 'N/A', 2042, 0, 'N/A', 'N/A', 'N/A', 'VeryLow', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['airgeadcoin', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '14 Sep 2018', '14 Dec 2018', 91.0, -21.0, 'ireland', 'N/A', 'N/A', 'ireland', 'N/A', 'N/A', 'N/A', 14, 'N/A', 'N/A', 'N/A', 16, 6, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 7148, 'N/A', 'N/A', 0, 2538, 1.8, 189.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['aergo', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '13 Sep 2018', '07 Oct 2018', 24.0, 47.0, '13 Sep 2018', '07 Oct 2018', 24.0, 47.0, 'china', 'N/A', 'N/A', 'china', 'N/A', 'blockchain', 'blockchaininfrastructure', 24, 'N/A', 'N/A', 'N/A', 15, 34, 'N/A', 29000000.0, 29000000.0, 'N/A', 'N/A', 32000000.0, 32000000.0, 'N/A', 32000000.0, 'N/A', 0.91, 0.91, 'N/A', 'N/A', 0.2, 'N/A', 'N/A', 33710, 10005, 33710, 0, 'N/A', 2.5, 239.0, 'High', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['safinus', '12 Sep 2018', '12 Nov 2018', 61.0, 11.0, '12 Sep 2018', '12 Nov 2018', 61.0, 11.0, '12 Sep 2018', '12 Nov 2018', 61.0, 11.0, '12 Jun 2018', '12 Jul 2018', 30.0, 134.0, 'cayman islands', 'N/A', 'russia', 'russia', 'N/A', 'N/A', 'investment', 19, 'N/A', 19, 16, 16, 13, 'N/A', 'N/A', 'N/A', 'N/A', 6000000.0, 'N/A', 6000000.0, 16000000.0, 16000000.0, 'N/A', 'N/A', 'N/A', 1.0, 'N/A', 1.0, 1.0, 'N/A', 2797, 'N/A', 2797, 0, 911, 2.0, 128.0, 'Medium', 'Medium', 0.74, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['sansox', '11 Sep 2018', '10 Oct 2018', 29.0, 44.0, 'N/A', 'N/A', 'N/A', 'N/A', '11 Sep 2018', '10 Oct 2018', 29.0, 44.0, '11 Sep 2018', '10 Oct 2018', 29.0, 44.0, 'finland', 'N/A', 'N/A', 'finland', 'N/A', 'N/A', 'environmentalservices', 7, 'N/A', 'N/A', 'N/A', 9, 13, 76102.0, 'N/A', 'N/A', 76102.0, 7610200.0, 'N/A', 10000000.0, 10000000.0, 'N/A', 0.01, 'N/A', 'N/A', 0.15, 'N/A', 0.15, 'N/A', 0.15, 14915, 'N/A', 14915, 0, 7266, 1.0, 64.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['globecas', '11 Sep 2018', '24 Oct 2018', 43.0, 30.0, 'N/A', 'N/A', 'N/A', 'N/A', '11 Sep 2018', '23 Oct 2018', 42.0, 31.0, '11 Sep 2018', '24 Oct 2018', 43.0, 30.0, 'switzerland', 'N/A', 'N/A', 'switzerland', 'N/A', 'N/A', 'gambling&betting', 8, 'N/A', 'N/A', 8, 6, 13, 'N/A', 'N/A', 'N/A', 'N/A', 50000000.0, 'N/A', 50000000.0, 50000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 0.0056, 'N/A', 'N/A', 'N/A', 0.00617, 'N/A', 'N/A', 'N/A', 0, 545, 'N/A', 'N/A', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['ecos', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '11 Sep 2018', '31 Oct 2018', 50.0, 23.0, '11 Sep 2018', '30 Oct 2018', 49.0, 24.0, 'estonia', 'N/A', 'N/A', 'estonia', 'N/A', 'N/A', 'commerce&retail', 20, 'N/A', 'N/A', 8, 11, 16, 'N/A', 'N/A', 'N/A', 'N/A', 7700000.0, 'N/A', 38500000.0, 7700000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.1, 0.1, 'N/A', 775, 'N/A', 775, 0, 211, 'N/A', 'N/A', 'Medium', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['gridcube', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '11 Sep 2018', '11 Nov 2018', 61.0, 12.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'VeryLow', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['musiclife', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '10 Sep 2018', '22 Sep 2018', 12.0, 62.0, '17 Sep 2018', '31 Dec 2018', 105.0, -38.0, 'singapore', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'art&music', 5, 'N/A', 'N/A', 'N/A', 6, 9, 'N/A', 'N/A', 'N/A', 'N/A', 1200000.0, 'N/A', 'N/A', 1200000.0, 1200000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.01, 0.01, 92704, 'N/A', 63023, 0, 5686, 1.0, 149.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['xtribe', '10 Sep 2018', '10 Nov 2018', 61.0, 13.0, 'N/A', 'N/A', 'N/A', 'N/A', '10 Sep 2018', '10 Nov 2018', 61.0, 13.0, '10 Sep 2018', '10 Oct 2018', 30.0, 44.0, 'switzerland', 'N/A', 'N/A', 'switzerland', 'N/A', 'N/A', 'commerce&retail', 7, 'N/A', 'N/A', 'N/A', 6, 12, 'N/A', 'N/A', 'N/A', 'N/A', 25000000.0, 'N/A', 10384000.0, 25000000.0, 25000000.0, 'N/A', 'N/A', 'N/A', 0.0197, 'N/A', 0.05, 'N/A', 'N/A', 22919, 'N/A', 'N/A', 0, 17232, 1.7, 154.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['setoken', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '10 Sep 2018', '22 Sep 2018', 12.0, 62.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'computing&datastorage', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 5950000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.017, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0, 868, 'N/A', 'N/A', 'VeryLow', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['houseafrica', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '10 Sep 2018', '09 Oct 2018', 29.0, 45.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'realestate', 'N/A', 'N/A', 'N/A', 9, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 62500000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.25, 'N/A', 'N/A', 'N/A', 'N/A', 6511, 0, 'N/A', 'N/A', 'N/A', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['behaviourexchange', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '10 Sep 2018', '10 Oct 2018', 30.0, 44.0, '25 Feb 2019', '25 Aug 2019', 181.0, -275.0, 'malta', 'N/A', 'N/A', 'malta', 'N/A', 'N/A', 'businessservices&consulting', 17, 'N/A', 'N/A', 16, 9, 16, 'N/A', 'N/A', 1200000.0, 'N/A', 'N/A', 'N/A', 21000000.0, 10000000.0, 43651900000.0, 'N/A', 'N/A', 0.06, 'N/A', 'N/A', 0.1, 0.1, 0.1, 5047, 'N/A', 5047, 0, 342, 2.0, 76.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['lunarlink', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '10 Sep 2018', '10 Oct 2018', 30.0, 44.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'investment', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 6000000.0, 'N/A', 4425000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1.0, 'N/A', 0.5, 'N/A', 'N/A', 125, 0, 'N/A', 'N/A', 'N/A', 'Low', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
