['redcab', '22 Jun 2018', '15 Oct 2018', 115.0, 179.0, 'N/A', 'N/A', 'N/A', 'N/A', '22 Jun 2018', '15 Oct 2018', 115.0, 179.0, '22 Jun 2018', '15 Oct 2018', 115.0, 179.0, 'egypt&nofilter', 'N/A', 'N/A', 'egypt', 'N/A', 'N/A', 'blockchaininfrastructure', 29, 'N/A', 'N/A', 'N/A', 12, 27, 2877240.0, 'N/A', 2877240.0, 2877240.0, 'N/A', 'N/A', 12000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 0.24, 0.0912, 'N/A', 0.199, 'N/A', 2862.0, 1183, 'N/A', 17002, 0, 12034, 3.5, 303.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['safebas', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '21 Jun 2018', '20 Jul 2018', 29.0, 266.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 3, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 35000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.666, 'N/A', 'N/A', 1183, 'N/A', 493, 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['zerostate', '21 Mar 2018', '20 Jul 2018', 121.0, 266.0, 'N/A', 'N/A', 'N/A', 'N/A', '21 Jun 2018', '31 Aug 2018', 71.0, 224.0, '21 Mar 2018', '31 Aug 2018', 163.0, 224.0, 'belize&nofilter', 'N/A', 'N/A', 'belize', 'N/A', 'N/A', 'blockchaininfrastructure', 10, 'N/A', 'N/A', 12, 10, 7, 'N/A', 'N/A', 'N/A', 'N/A', 20000000.0, 'N/A', 20000000.0, 20000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 0.2184, 'N/A', 0.313, 'N/A', 'N/A', 1183, 'N/A', 2092, 0, 4166, 3.5, 303.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['istrium', '21 Jun 2018', '19 Aug 2018', 59.0, 236.0, 'N/A', 'N/A', 'N/A', 'N/A', '21 Jun 2018', '19 Aug 2018', 59.0, 236.0, '21 Jun 2018', '19 Aug 2018', 59.0, 236.0, 'france&nofilter', 'N/A', 'N/A', 'france', 'N/A', 'N/A', 'blockchaininfrastructure', 9, 'N/A', 'N/A', 7, 5, 15, 'N/A', 'N/A', 'N/A', 'N/A', 8000000.0, 'N/A', 8000000.0, 8000000.0, 8000000.0, 'N/A', 'N/A', 'N/A', 0.2512, 'N/A', 0.479, 'N/A', 'N/A', 1183, 'N/A', 32, 0, 32, 3.5, 303.0, 'Low', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['togacoin', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '04 Jun 2018', '01 May 2019', 331.0, -19.0, 'uk&nofilter', 'N/A', 'N/A', 'uk', 'N/A', 'N/A', 'N/A', 9, 'N/A', 'N/A', 'N/A', 11, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 120000000.0, 76321000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1.0, 1.0, 1183, 'N/A', 'N/A', 0, 1206, 3.5, 303.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['superium', '23 May 2018', '20 Jul 2018', 58.0, 266.0, 'N/A', 'N/A', 'N/A', 'N/A', '20 Jun 2018', '20 Jul 2018', 30.0, 266.0, 'N/A', 'N/A', 'N/A', 'N/A', 'italy&nofilter', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 40395600.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.092, 'N/A', 0.133, 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['heptapolis', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '20 Jun 2018', '30 Sep 2019', 467.0, -171.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 10, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 120994000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['ozex', '20 Jun 2018', '9 Sep 2018', 81.0, 215.0, 'N/A', 'N/A', 'N/A', 'N/A', '20 Jun 2018', '28 Aug 2018', 69.0, 227.0, '20 Jun 2018', '28 Aug 2018', 69.0, 227.0, 'australia&nofilter', 'N/A', 'N/A', 'australia', 'N/A', 'N/A', 'blockchaininfrastructure', 7, 'N/A', 'N/A', 6, 5, 12, 4681990.0, 'N/A', 'N/A', 'N/A', 156066333.3, 'N/A', 'N/A', 170000000.0, 'N/A', 0.03, 'N/A', 'N/A', 0.01, 'N/A', 0.01, 0.01, 0.001, 1183, 'N/A', 'N/A', 0, 8939, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['frya', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '20 Jun 2018', '20 Jul 2018', 30.0, 266.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 7, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['humanixr', '20 Jun 2018', '20 Jul 2018', 30.0, 266.0, 'N/A', 'N/A', 'N/A', 'N/A', '20 Jun 2018', '18 Jul 2018', 28.0, 268.0, '20 Jun 2018', '20 Jul 2018', 30.0, 266.0, 'poland&nofilter', 'N/A', 'N/A', 'poland', 'N/A', 'N/A', 'blockchaininfrastructure', 4, 'N/A', 'N/A', 2, 6, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 30000000.0, 'N/A', 30000000.0, 30000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 2.8, 'N/A', 3.5, 'N/A', 'N/A', 1183, 'N/A', 39, 0, 9, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['cmbtoken', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '20 Jun 2018', '20 Sep 2018', 92.0, 204.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 5, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 18000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.74, 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['litrabit', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '20 Jun 2018', '20 Aug 2018', 61.0, 235.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 1, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 5180000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.7, 'N/A', 'N/A', 1183, 'N/A', 3545, 0, 'N/A', 'N/A', 'N/A', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['mobiuz', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '20 Jun 2018', '20 Aug 2018', 61.0, 235.0, 'N/A', 'N/A', 'N/A', 'N/A', 'singapore&nofilter', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'blockchaininfrastructure', 23, 'N/A', 'N/A', 17, 21, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 161800000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.004, 0.003987, 'N/A', 1183, 'N/A', 'N/A', 0, 90, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['staramba', '1 Aug 2018', '31 Oct 2018', 91.0, 163.0, 'N/A', 'N/A', 'N/A', 'N/A', '20 Jun 2018', '31 Oct 2018', 133.0, 163.0, '20 Jun 2018', '31 Oct 2018', 133.0, 163.0, 'germany&nofilter', 'N/A', 'N/A', 'germany', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 6, 20, 15, 'N/A', 'N/A', 21794958.0, 21794958.0, 1200000000.0, 'N/A', 120000000.0, 120000000.0, 'N/A', 'N/A', 'N/A', 0.18, 1.0, 'N/A', 0.1, 0.1, 0.15, 1183, 'N/A', 13685, 0, 6532, 3.5, 303.0, 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['bitlumens', '26 Aug 2018', '22 Sep 2018', 27.0, 202.0, 'N/A', 'N/A', 'N/A', 'N/A', '19 Jun 2018', '16 Jul 2018', 27.0, 270.0, '26 Apr 2018', '30 Apr 2018', 4.0, 347.0, 'switzerland&nofilter', 'N/A', 'N/A', 'guatemala', 'N/A', 'N/A', 'blockchaininfrastructure', 19, 'N/A', 'N/A', 9, 5, 20, 'N/A', 'N/A', 'N/A', 'N/A', 25000000.0, 'N/A', 25000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.2369, 'N/A', 0.833, 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 4867, 3.5, 303.0, 'Low', 'N/A', 0.7, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['briacoin', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '19 Jun 2018', '24 Jul 2018', 35.0, 262.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 12000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.02, 'N/A', 'N/A', 1183, 'N/A', 700, 0, 'N/A', 'N/A', 'N/A', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['kingxchain', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '19 Jun 2018', '04 Aug 2018', 46.0, 251.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 150000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.01, 'N/A', 'N/A', 1183, 'N/A', 333, 0, 'N/A', 'N/A', 'N/A', 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['lexit', 'N/A', 'N/A', 'N/A', 'N/A', '19 Jun 2018', '30 Sep 2018', 103.0, 194.0, '19 Jun 2018', '30 Sep 2018', 103.0, 194.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'estonia', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 7, 14, 'N/A', 19, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 6978000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1183, 'N/A', 8347, 0, 'N/A', 'N/A', 'N/A', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['immvrse', '7 Jul 2018', '7 Sep 2018', 62.0, 217.0, 'N/A', 'N/A', 'N/A', 'N/A', '19 Jun 2018', '28 Jun 2018', 9.0, 288.0, '07 Jul 2018', '07 Sep 2018', 62.0, 217.0, 'uk&nofilter', 'N/A', 'N/A', 'uk', 'N/A', 'N/A', 'blockchaininfrastructure', 22, 'N/A', 'N/A', 17, 12, 18, 'N/A', 'N/A', 9954225.0, 'N/A', 'N/A', 'N/A', 20000000.0, 20000000.0, 'N/A', 'N/A', 'N/A', 0.5, 0.2, 'N/A', 0.2, 'N/A', 'N/A', 1183, 'N/A', 13106, 0, 11671, 3.5, 303.0, 'Medium', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['horyou', '21 Jun 2018', '18 Nov 2018', 150.0, 145.0, 'N/A', 'N/A', 'N/A', 'N/A', '18 Jun 2018', '18 Jul 2018', 30.0, 268.0, 'N/A', 'N/A', 'N/A', 'N/A', 'switzerland&nofilter', 'N/A', 'N/A', 'france', 'N/A', 'N/A', 'blockchaininfrastructure', 29, 'N/A', 'N/A', 8, 29, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 3758399.9999999995, 'N/A', 126960000.0, 'N/A', 1755000.0, 'N/A', 'N/A', 'N/A', 0.0348, 'N/A', 0.035, 'N/A', 0.035, 1183, 'N/A', 6361, 0, 1521, 3.5, 303.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['elysian', '18 Jun 2018', '8 Jul 2018', 20.0, 278.0, '20 Jun 2018', '08 Jul 2018', 18.0, 278.0, '18 Jun 2018', '08 Jul 2018', 20.0, 278.0, '18 Jun 2018', '26 Jun 2018', 8.0, 290.0, 'belize&nofilter', 'N/A', 'belize', 'belize', 'N/A', 'e-commerce', 'blockchaininfrastructure', 21, 'N/A', 12, 16, 12, 'N/A', 7000000.0, 7000000.0, 7000000.0, 7000000.0, 'N/A', 7000000.0, 7000000.0, 19000000.0, 'N/A', 'N/A', 1.0, 1.0, 0.12, 0.12, 0.12, 0.09, 'N/A', 1183, 24903, 24903, 0, 3474, 3.5, 303.0, 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['habibicoin', '30 Apr 2018', '17 Jul 2018', 78.0, 269.0, 'N/A', 'N/A', 'N/A', 'N/A', '18 Jun 2018', '18 Jul 2018', 30.0, 268.0, '30 Apr 2018', '17 Jun 2018', 48.0, 299.0, 'united arab emirates&nofilter', 'N/A', 'N/A', 'uae', 'N/A', 'N/A', 'blockchaininfrastructure', 9, 'N/A', 'N/A', 2, 20, 30, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 44250000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.05, 'N/A', 0.05, 0.05, 'N/A', 1183, 'N/A', 14425, 0, 16922, 3.5, 303.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['mammoth', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '18 Jun 2018', '29 Jun 2018', 11.0, 287.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 7, 'N/A', 'N/A', 2, 8, 24, 'N/A', 'N/A', 'N/A', 'N/A', 10000000.0, 'N/A', 8800000.0, 10000000.0, 10000000.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.016, 'N/A', 'N/A', 1183, 'N/A', 246, 0, 168, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['travelblock', '18 Jun 2018', '18 Jul 2018', 30.0, 268.0, 'N/A', 'N/A', 'N/A', 'N/A', '18 Jun 2018', '18 Jul 2018', 30.0, 268.0, '18 Jun 2018', '18 Jul 2018', 30.0, 268.0, 'canada&nofilter', 'N/A', 'N/A', 'canada', 'N/A', 'N/A', 'blockchaininfrastructure', 13, 'N/A', 'N/A', 6, 9, 21, 25200000.0, 'N/A', 'N/A', 'N/A', 28314606.7, 'N/A', 37445000.0, 28200000.0, 'N/A', 0.89, 'N/A', 'N/A', 0.14, 'N/A', 0.14, 'N/A', 'N/A', 1183, 'N/A', 1873, 0, 870, 3.5, 303.0, 'Medium', 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['tutellus', '12 Jun 2018', '30 Sep 2018', 110.0, 194.0, 'N/A', 'N/A', 'N/A', 'N/A', '18 Jun 2018', '30 Jun 2018', 12.0, 286.0, '28 May 2018', '30 Jun 2018', 33.0, 286.0, 'spain&nofilter', 'N/A', 'N/A', 'spain', 'N/A', 'ios', 'blockchaininfrastructure', 8, 'N/A', 'N/A', 5, 5, 11, 4000000.0, 22100000.0, 650000.0, 'N/A', 20000000.0, 40000000.0, 26580000.0, 40000000.0, 'N/A', 0.2, 0.55, 0.02, 0.05, 0.05, 0.443, 'N/A', 'N/A', 1183, 5596, 5596, 0, 'N/A', 3.5, 303.0, 'Medium', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['parcelx', '1 Aug 2018', '1 Nov 2018', 92.0, 162.0, 'N/A', 'N/A', 'N/A', 'N/A', '18 Jun 2018', '17 Jul 2018', 29.0, 269.0, '01 Aug 2018', '01 Nov 2018', 92.0, 162.0, 'singapore&nofilter', 'N/A', 'N/A', 'singapore', 'N/A', 'N/A', 'blockchaininfrastructure', 6, 'N/A', 'N/A', 10, 5, 13, 6000000.0, 'N/A', 'N/A', 6000000.0, 40000000.0, 'N/A', 40000000.0, 40000000.0, 'N/A', 0.15, 'N/A', 'N/A', 0.18, 'N/A', 0.18, 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 2871, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['treon', '18 Jun 2018', '31 Dec 2018', 196.0, 102.0, '21 May 2018', '31 Dec 2018', 224.0, 102.0, '18 Jun 2018', '31 Dec 2018', 196.0, 102.0, '21 May 2018', '31 Dec 2018', 224.0, 102.0, 'estonia&nofilter', 'N/A', 'estonia', 'estonia', 'N/A', 'N/A', 'financialservices', 14, 'N/A', 7, 14, 7, 22, 1137000.0, 'N/A', 1137000.0, 'N/A', 22740000.0, 'N/A', 25000000.0, 25000000.0, 4000000.0, 0.05, 'N/A', 0.05, 0.11, 'N/A', 'N/A', 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 15877, 3.5, 303.0, 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['symetric', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '17 Jun 2018', '01 Sep 2018', 76.0, 223.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 'N/A', 'N/A', 'N/A', 'Low', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['cverification', '29 Jul 2018', '22 Sep 2018', 55.0, 202.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '29 Jul 2018', '16 Sep 2018', 49.0, 208.0, 'germany&nofilter', 'N/A', 'N/A', 'germany', 'N/A', 'N/A', 'N/A', 1, 'N/A', 'N/A', 'N/A', 7, 12, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.0795, 'N/A', 'N/A', 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 135, 3.5, 303.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['ligercoin', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', '17 Jun 2018', '01 Aug 2018', 45.0, 254.0, '17 Jun 2018', '01 Aug 2018', 45.0, 254.0, 'malta&nofilter', 'N/A', 'N/A', 'malta', 'N/A', 'N/A', 'blockchaininfrastructure', 8, 'N/A', 'N/A', 7, 10, 18, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 50077400.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.03, 'N/A', 'N/A', 1183, 'N/A', 9649, 0, 10114, 3.5, 303.0, 'Medium', 'N/A', 0.84, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['antavira', '16 Jun 2018', '16 Jul 2018', 30.0, 270.0, 'N/A', 'N/A', 'N/A', 'N/A', '16 Jun 2018', '16 Jul 2018', 30.0, 270.0, '16 Jun 2018', '16 Jul 2018', 30.0, 270.0, 'monaco&nofilter', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'blockchaininfrastructure', 4, 'N/A', 'N/A', 'N/A', 4, 7, 'N/A', 'N/A', 'N/A', 'N/A', 17500000.0, 'N/A', 17500000.0, 17500000.0, 17500000.0, 'N/A', 'N/A', 'N/A', 1.0, 'N/A', 1.0, 1.0, 1.0, 1183, 'N/A', 'N/A', 0, 13, 3.5, 303.0, 'VeryLow', 'VeryHigh', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['mediex', '16 Jan 2018', '26 Aug 2018', 222.0, 229.0, 'N/A', 'N/A', 'N/A', 'N/A', '16 Jun 2018', '26 Aug 2018', 71.0, 229.0, '16 Jan 2018', '26 Aug 2018', 222.0, 229.0, 'uk&nofilter', 'N/A', 'N/A', 'uk', 'N/A', 'N/A', 'blockchaininfrastructure', 4, 'N/A', 'N/A', 6, 6, 4, 6310741.0, 'N/A', 'N/A', 'N/A', 6010229.5, 'N/A', 4069999.9999999995, 6000000.0, 1850000000.0, 1.05, 'N/A', 'N/A', 0.011, 'N/A', 0.011, 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 190, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['alphacon', 'N/A', 'N/A', 'N/A', 'N/A', '15 Jun 2018', '30 Jul 2018', 45.0, 256.0, '16 Jun 2018', '30 Jun 2018', 14.0, 286.0, '16 May 2018', '30 Jun 2018', 45.0, 286.0, 'singapore&nofilter', 'N/A', 'singapore', 'singapore', 'N/A', 'N/A', 'blockchaininfrastructure', 72, 'N/A', 33, 11, 48, 60, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 17003200.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.003, 'N/A', 'N/A', 1183, 'N/A', 'N/A', 0, 79, 3.5, 303.0, 'Low', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
['beldex', '1 May 2018', '15 Aug 2018', 106.0, 240.0, 'N/A', 'N/A', 'N/A', 'N/A', '16 Jun 2018', '15 Aug 2018', 60.0, 240.0, '01 May 2018', '15 Aug 2018', 106.0, 240.0, 'malaysia&nofilter', 'N/A', 'N/A', 'malaysia', 'N/A', 'N/A', 'blockchaininfrastructure', 7, 'N/A', 'N/A', 6, 6, 10, 'N/A', 'N/A', 'N/A', 'N/A', 56250.0, 'N/A', 46875.0, 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 0.25, 'N/A', 0.25, 'N/A', 'N/A', 1183, 'N/A', 8824, 0, 1283, 3.5, 303.0, 'High', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']
